i,j,price,amplitude,lower_bound,upper_bound
SUPERSOURCE,INFLOW.2016-12-31 00:00:00,0.0,1.0,0.0,10000000000.0
DELTA.2016-12-31 00:00:00,SUPERSINK,0.0,1.0,0.0,10000000000.0
INFLOW.2016-12-31 00:00:00,stor_Shasta.2016-12-31 00:00:00,0.0,1.0,923.266101326,923.266101326
stor_Shasta.2016-12-31 00:00:00,stor_Shasta.2017-01-31 00:00:00,1035.77140201,0.999171932,662.0238805,5614.932874
stor_Shasta.2016-12-31 00:00:00,flow_Shasta.2016-12-31 00:00:00,8424.89987219,1.0,0.0,4106.65280227
stor_Shasta.2016-12-31 00:00:00,spill_Shasta.2016-12-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Shasta.2016-12-31 00:00:00,flow_Shasta.2016-12-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Shasta.2016-12-31 00:00:00,stor_Keswick.2016-12-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2016-12-31 00:00:00,stor_Keswick.2016-12-31 00:00:00,0.0,1.0,0.0,0.0
stor_Keswick.2016-12-31 00:00:00,stor_Keswick.2017-01-31 00:00:00,75541.3631673,1.0,0.0,29.35686722
stor_Keswick.2016-12-31 00:00:00,flow_Keswick.2016-12-31 00:00:00,1005.04049295,1.0,0.0,4414.56122045
stor_Keswick.2016-12-31 00:00:00,spill_Keswick.2016-12-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Keswick.2016-12-31 00:00:00,flow_Keswick.2016-12-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Keswick.2016-12-31 00:00:00,DELTA.2016-12-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2016-12-31 00:00:00,stor_Folsom.2016-12-31 00:00:00,0.0,1.0,663.142239482,663.142239482
stor_Folsom.2016-12-31 00:00:00,stor_Folsom.2017-01-31 00:00:00,1853.08404118,0.998749063,111.013367,1202.644809
stor_Folsom.2016-12-31 00:00:00,flow_Folsom.2016-12-31 00:00:00,5745.54123399,1.0,0.0,2874.3837863
stor_Folsom.2016-12-31 00:00:00,spill_Folsom.2016-12-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Folsom.2016-12-31 00:00:00,flow_Folsom.2016-12-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Folsom.2016-12-31 00:00:00,stor_Nimbus.2016-12-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2016-12-31 00:00:00,stor_Nimbus.2016-12-31 00:00:00,0.0,1.0,0.0,0.0
stor_Nimbus.2016-12-31 00:00:00,stor_Nimbus.2017-01-31 00:00:00,55518.8162744,1.0,0.0,10.85464056
stor_Nimbus.2016-12-31 00:00:00,flow_Nimbus.2016-12-31 00:00:00,471.560981744,1.0,0.0,2881.62115834
stor_Nimbus.2016-12-31 00:00:00,spill_Nimbus.2016-12-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Nimbus.2016-12-31 00:00:00,flow_Nimbus.2016-12-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Nimbus.2016-12-31 00:00:00,DELTA.2016-12-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2016-12-31 00:00:00,stor_New Melones.2016-12-31 00:00:00,0.0,1.0,129.379652022,129.379652022
stor_New Melones.2016-12-31 00:00:00,stor_New Melones.2017-01-31 00:00:00,446.076750458,0.999321932,98.67854843,2985.02609
stor_New Melones.2016-12-31 00:00:00,flow_New Melones.2016-12-31 00:00:00,9228.37203637,1.0,0.0,581.376673152
stor_New Melones.2016-12-31 00:00:00,spill_New Melones.2016-12-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_New Melones.2016-12-31 00:00:00,flow_New Melones.2016-12-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_New Melones.2016-12-31 00:00:00,DELTA.2016-12-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2016-12-31 00:00:00,stor_Pine Flat.2016-12-31 00:00:00,0.0,1.0,91.0625543053,91.0625543053
stor_Pine Flat.2016-12-31 00:00:00,stor_Pine Flat.2017-01-31 00:00:00,650.245943691,0.999282708,148.0178226,1233.481855
stor_Pine Flat.2016-12-31 00:00:00,flow_Pine Flat.2016-12-31 00:00:00,5844.89017857,1.0,0.0,588.646084637
stor_Pine Flat.2016-12-31 00:00:00,spill_Pine Flat.2016-12-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Pine Flat.2016-12-31 00:00:00,flow_Pine Flat.2016-12-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Pine Flat.2016-12-31 00:00:00,DELTA.2016-12-31 00:00:00,0.0,1.0,0.0,10000000000.0
SUPERSOURCE,INFLOW.2017-01-31 00:00:00,0.0,1.0,0.0,10000000000.0
DELTA.2017-01-31 00:00:00,SUPERSINK,0.0,1.0,0.0,10000000000.0
INFLOW.2017-01-31 00:00:00,stor_Shasta.2017-01-31 00:00:00,0.0,1.0,1735.82682797,1735.82682797
stor_Shasta.2017-01-31 00:00:00,stor_Shasta.2017-02-28 00:00:00,995.764280572,0.999171932,662.0238805,5614.932874
stor_Shasta.2017-01-31 00:00:00,flow_Shasta.2017-01-31 00:00:00,8099.48502417,1.0,0.0,4106.65280227
stor_Shasta.2017-01-31 00:00:00,spill_Shasta.2017-01-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Shasta.2017-01-31 00:00:00,flow_Shasta.2017-01-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Shasta.2017-01-31 00:00:00,stor_Keswick.2017-01-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2017-01-31 00:00:00,stor_Keswick.2017-01-31 00:00:00,0.0,1.0,0.0,0.0
stor_Keswick.2017-01-31 00:00:00,stor_Keswick.2017-02-28 00:00:00,72623.5513712,1.0,0.0,29.35686722
stor_Keswick.2017-01-31 00:00:00,flow_Keswick.2017-01-31 00:00:00,966.220420245,1.0,0.0,4414.56122045
stor_Keswick.2017-01-31 00:00:00,spill_Keswick.2017-01-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Keswick.2017-01-31 00:00:00,flow_Keswick.2017-01-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Keswick.2017-01-31 00:00:00,DELTA.2017-01-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2017-01-31 00:00:00,stor_Folsom.2017-01-31 00:00:00,0.0,1.0,1642.78592627,1642.78592627
stor_Folsom.2017-01-31 00:00:00,stor_Folsom.2017-02-28 00:00:00,1781.50791607,0.998749063,111.013367,1202.644809
stor_Folsom.2017-01-31 00:00:00,flow_Folsom.2017-01-31 00:00:00,5523.61758491,1.0,0.0,2874.3837863
stor_Folsom.2017-01-31 00:00:00,spill_Folsom.2017-01-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Folsom.2017-01-31 00:00:00,flow_Folsom.2017-01-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Folsom.2017-01-31 00:00:00,stor_Nimbus.2017-01-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2017-01-31 00:00:00,stor_Nimbus.2017-01-31 00:00:00,0.0,1.0,0.0,0.0
stor_Nimbus.2017-01-31 00:00:00,stor_Nimbus.2017-02-28 00:00:00,53374.3814488,1.0,0.0,10.85464056
stor_Nimbus.2017-01-31 00:00:00,flow_Nimbus.2017-01-31 00:00:00,453.346764711,1.0,0.0,2881.62115834
stor_Nimbus.2017-01-31 00:00:00,spill_Nimbus.2017-01-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Nimbus.2017-01-31 00:00:00,flow_Nimbus.2017-01-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Nimbus.2017-01-31 00:00:00,DELTA.2017-01-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2017-01-31 00:00:00,stor_New Melones.2017-01-31 00:00:00,0.0,1.0,464.618020852,464.618020852
stor_New Melones.2017-01-31 00:00:00,stor_New Melones.2017-02-28 00:00:00,428.846887661,0.999321932,98.67854843,2985.02609
stor_New Melones.2017-01-31 00:00:00,flow_New Melones.2017-01-31 00:00:00,8871.92269354,1.0,0.0,581.376673152
stor_New Melones.2017-01-31 00:00:00,spill_New Melones.2017-01-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_New Melones.2017-01-31 00:00:00,flow_New Melones.2017-01-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_New Melones.2017-01-31 00:00:00,DELTA.2017-01-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2017-01-31 00:00:00,stor_Pine Flat.2017-01-31 00:00:00,0.0,1.0,441.961941751,441.961941751
stor_Pine Flat.2017-01-31 00:00:00,stor_Pine Flat.2017-02-28 00:00:00,625.129959456,0.999282708,148.0178226,1233.481855
stor_Pine Flat.2017-01-31 00:00:00,flow_Pine Flat.2017-01-31 00:00:00,5619.12914344,1.0,0.0,588.646084637
stor_Pine Flat.2017-01-31 00:00:00,spill_Pine Flat.2017-01-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Pine Flat.2017-01-31 00:00:00,flow_Pine Flat.2017-01-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Pine Flat.2017-01-31 00:00:00,DELTA.2017-01-31 00:00:00,0.0,1.0,0.0,10000000000.0
SUPERSOURCE,INFLOW.2017-02-28 00:00:00,0.0,1.0,0.0,10000000000.0
DELTA.2017-02-28 00:00:00,SUPERSINK,0.0,1.0,0.0,10000000000.0
INFLOW.2017-02-28 00:00:00,stor_Shasta.2017-02-28 00:00:00,0.0,1.0,3589.86395404,3589.86395404
stor_Shasta.2017-02-28 00:00:00,stor_Shasta.2017-03-31 00:00:00,814.188571237,0.999171932,662.0238805,5614.932874
stor_Shasta.2017-02-28 00:00:00,flow_Shasta.2017-02-28 00:00:00,6622.55941727,1.0,0.0,4106.65280227
stor_Shasta.2017-02-28 00:00:00,spill_Shasta.2017-02-28 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Shasta.2017-02-28 00:00:00,flow_Shasta.2017-02-28 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Shasta.2017-02-28 00:00:00,stor_Keswick.2017-02-28 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2017-02-28 00:00:00,stor_Keswick.2017-02-28 00:00:00,0.0,1.0,0.0,0.0
stor_Keswick.2017-02-28 00:00:00,stor_Keswick.2017-03-31 00:00:00,59380.7829375,1.0,0.0,29.35686722
stor_Keswick.2017-02-28 00:00:00,flow_Keswick.2017-02-28 00:00:00,790.031992276,1.0,0.0,4414.56122045
stor_Keswick.2017-02-28 00:00:00,spill_Keswick.2017-02-28 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Keswick.2017-02-28 00:00:00,flow_Keswick.2017-02-28 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Keswick.2017-02-28 00:00:00,DELTA.2017-02-28 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2017-02-28 00:00:00,stor_Folsom.2017-02-28 00:00:00,0.0,1.0,2584.7113133,2584.7113133
stor_Folsom.2017-02-28 00:00:00,stor_Folsom.2017-03-31 00:00:00,1456.65339176,0.998749063,111.013367,1202.644809
stor_Folsom.2017-02-28 00:00:00,flow_Folsom.2017-02-28 00:00:00,4516.39646427,1.0,0.0,2874.3837863
stor_Folsom.2017-02-28 00:00:00,spill_Folsom.2017-02-28 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Folsom.2017-02-28 00:00:00,flow_Folsom.2017-02-28 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Folsom.2017-02-28 00:00:00,stor_Nimbus.2017-02-28 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2017-02-28 00:00:00,stor_Nimbus.2017-02-28 00:00:00,0.0,1.0,0.0,0.0
stor_Nimbus.2017-02-28 00:00:00,stor_Nimbus.2017-03-31 00:00:00,43641.6648646,1.0,0.0,10.85464056
stor_Nimbus.2017-02-28 00:00:00,flow_Nimbus.2017-02-28 00:00:00,370.6798486,1.0,0.0,2881.62115834
stor_Nimbus.2017-02-28 00:00:00,spill_Nimbus.2017-02-28 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Nimbus.2017-02-28 00:00:00,flow_Nimbus.2017-02-28 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Nimbus.2017-02-28 00:00:00,DELTA.2017-02-28 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2017-02-28 00:00:00,stor_New Melones.2017-02-28 00:00:00,0.0,1.0,756.480405028,756.480405028
stor_New Melones.2017-02-28 00:00:00,stor_New Melones.2017-03-31 00:00:00,350.647464854,0.999321932,98.67854843,2985.02609
stor_New Melones.2017-02-28 00:00:00,flow_New Melones.2017-02-28 00:00:00,7254.14458138,1.0,0.0,581.376673152
stor_New Melones.2017-02-28 00:00:00,spill_New Melones.2017-02-28 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_New Melones.2017-02-28 00:00:00,flow_New Melones.2017-02-28 00:00:00,0.0,1.0,0.0,10000000000.0
flow_New Melones.2017-02-28 00:00:00,DELTA.2017-02-28 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2017-02-28 00:00:00,stor_Pine Flat.2017-02-28 00:00:00,0.0,1.0,518.7587795,518.7587795
stor_Pine Flat.2017-02-28 00:00:00,stor_Pine Flat.2017-03-31 00:00:00,511.138702169,0.999282708,148.0178226,1233.481855
stor_Pine Flat.2017-02-28 00:00:00,flow_Pine Flat.2017-02-28 00:00:00,4594.49172246,1.0,0.0,588.646084637
stor_Pine Flat.2017-02-28 00:00:00,spill_Pine Flat.2017-02-28 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Pine Flat.2017-02-28 00:00:00,flow_Pine Flat.2017-02-28 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Pine Flat.2017-02-28 00:00:00,DELTA.2017-02-28 00:00:00,0.0,1.0,0.0,10000000000.0
SUPERSOURCE,INFLOW.2017-03-31 00:00:00,0.0,1.0,0.0,10000000000.0
DELTA.2017-03-31 00:00:00,SUPERSINK,0.0,1.0,0.0,10000000000.0
INFLOW.2017-03-31 00:00:00,stor_Shasta.2017-03-31 00:00:00,0.0,1.0,1493.2478726,1493.2478726
stor_Shasta.2017-03-31 00:00:00,stor_Shasta.2017-04-30 00:00:00,662.389329656,0.999171932,662.0238805,5614.932874
stor_Shasta.2017-03-31 00:00:00,flow_Shasta.2017-03-31 00:00:00,5387.83391606,1.0,0.0,4106.65280227
stor_Shasta.2017-03-31 00:00:00,spill_Shasta.2017-03-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Shasta.2017-03-31 00:00:00,flow_Shasta.2017-03-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Shasta.2017-03-31 00:00:00,stor_Keswick.2017-03-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2017-03-31 00:00:00,stor_Keswick.2017-03-31 00:00:00,0.0,1.0,0.0,0.0
stor_Keswick.2017-03-31 00:00:00,stor_Keswick.2017-04-30 00:00:00,48309.6922876,1.0,0.0,29.35686722
stor_Keswick.2017-03-31 00:00:00,flow_Keswick.2017-03-31 00:00:00,642.73656143,1.0,0.0,4414.56122045
stor_Keswick.2017-03-31 00:00:00,spill_Keswick.2017-03-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Keswick.2017-03-31 00:00:00,flow_Keswick.2017-03-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Keswick.2017-03-31 00:00:00,DELTA.2017-03-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2017-03-31 00:00:00,stor_Folsom.2017-03-31 00:00:00,0.0,1.0,831.650724517,831.650724517
stor_Folsom.2017-03-31 00:00:00,stor_Folsom.2017-04-30 00:00:00,1185.071462,0.998749063,111.013367,1202.644809
stor_Folsom.2017-03-31 00:00:00,flow_Folsom.2017-03-31 00:00:00,3674.34892036,1.0,0.0,2874.3837863
stor_Folsom.2017-03-31 00:00:00,spill_Folsom.2017-03-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Folsom.2017-03-31 00:00:00,flow_Folsom.2017-03-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Folsom.2017-03-31 00:00:00,stor_Nimbus.2017-03-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2017-03-31 00:00:00,stor_Nimbus.2017-03-31 00:00:00,0.0,1.0,0.0,0.0
stor_Nimbus.2017-03-31 00:00:00,stor_Nimbus.2017-04-30 00:00:00,35505.0103774,1.0,0.0,10.85464056
stor_Nimbus.2017-03-31 00:00:00,flow_Nimbus.2017-03-31 00:00:00,301.569426723,1.0,0.0,2881.62115834
stor_Nimbus.2017-03-31 00:00:00,spill_Nimbus.2017-03-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Nimbus.2017-03-31 00:00:00,flow_Nimbus.2017-03-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Nimbus.2017-03-31 00:00:00,DELTA.2017-03-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2017-03-31 00:00:00,stor_New Melones.2017-03-31 00:00:00,0.0,1.0,345.057916957,345.057916957
stor_New Melones.2017-03-31 00:00:00,stor_New Melones.2017-04-30 00:00:00,285.271936026,0.999321932,98.67854843,2985.02609
stor_New Melones.2017-03-31 00:00:00,flow_New Melones.2017-03-31 00:00:00,5901.66483032,1.0,0.0,581.376673152
stor_New Melones.2017-03-31 00:00:00,spill_New Melones.2017-03-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_New Melones.2017-03-31 00:00:00,flow_New Melones.2017-03-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_New Melones.2017-03-31 00:00:00,DELTA.2017-03-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2017-03-31 00:00:00,stor_Pine Flat.2017-03-31 00:00:00,0.0,1.0,343.382259316,343.382259316
stor_Pine Flat.2017-03-31 00:00:00,stor_Pine Flat.2017-04-30 00:00:00,415.840812241,0.999282708,148.0178226,1233.481855
stor_Pine Flat.2017-03-31 00:00:00,flow_Pine Flat.2017-03-31 00:00:00,3737.88385829,1.0,0.0,588.646084637
stor_Pine Flat.2017-03-31 00:00:00,spill_Pine Flat.2017-03-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Pine Flat.2017-03-31 00:00:00,flow_Pine Flat.2017-03-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Pine Flat.2017-03-31 00:00:00,DELTA.2017-03-31 00:00:00,0.0,1.0,0.0,10000000000.0
SUPERSOURCE,INFLOW.2017-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
DELTA.2017-04-30 00:00:00,SUPERSINK,0.0,1.0,0.0,10000000000.0
INFLOW.2017-04-30 00:00:00,stor_Shasta.2017-04-30 00:00:00,0.0,1.0,1550.75979114,1550.75979114
stor_Shasta.2017-04-30 00:00:00,stor_Shasta.2017-05-31 00:00:00,704.850137528,0.999171932,662.0238805,5614.932874
stor_Shasta.2017-04-30 00:00:00,flow_Shasta.2017-04-30 00:00:00,5733.20717242,1.0,0.0,4106.65280227
stor_Shasta.2017-04-30 00:00:00,spill_Shasta.2017-04-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Shasta.2017-04-30 00:00:00,flow_Shasta.2017-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Shasta.2017-04-30 00:00:00,stor_Keswick.2017-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2017-04-30 00:00:00,stor_Keswick.2017-04-30 00:00:00,0.0,1.0,0.0,0.0
stor_Keswick.2017-04-30 00:00:00,stor_Keswick.2017-05-31 00:00:00,51406.4611588,1.0,0.0,29.35686722
stor_Keswick.2017-04-30 00:00:00,flow_Keswick.2017-04-30 00:00:00,683.937532857,1.0,0.0,4414.56122045
stor_Keswick.2017-04-30 00:00:00,spill_Keswick.2017-04-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Keswick.2017-04-30 00:00:00,flow_Keswick.2017-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Keswick.2017-04-30 00:00:00,DELTA.2017-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2017-04-30 00:00:00,stor_Folsom.2017-04-30 00:00:00,0.0,1.0,1059.49159408,1059.49159408
stor_Folsom.2017-04-30 00:00:00,stor_Folsom.2017-05-31 00:00:00,1261.03745266,0.998749063,111.013367,1202.644809
stor_Folsom.2017-04-30 00:00:00,flow_Folsom.2017-04-30 00:00:00,3909.88362657,1.0,0.0,2874.3837863
stor_Folsom.2017-04-30 00:00:00,spill_Folsom.2017-04-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Folsom.2017-04-30 00:00:00,flow_Folsom.2017-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Folsom.2017-04-30 00:00:00,stor_Nimbus.2017-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2017-04-30 00:00:00,stor_Nimbus.2017-04-30 00:00:00,0.0,1.0,0.0,0.0
stor_Nimbus.2017-04-30 00:00:00,stor_Nimbus.2017-05-31 00:00:00,37780.9683214,1.0,0.0,10.85464056
stor_Nimbus.2017-04-30 00:00:00,flow_Nimbus.2017-04-30 00:00:00,320.900762058,1.0,0.0,2881.62115834
stor_Nimbus.2017-04-30 00:00:00,spill_Nimbus.2017-04-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Nimbus.2017-04-30 00:00:00,flow_Nimbus.2017-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Nimbus.2017-04-30 00:00:00,DELTA.2017-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2017-04-30 00:00:00,stor_New Melones.2017-04-30 00:00:00,0.0,1.0,443.832154767,443.832154767
stor_New Melones.2017-04-30 00:00:00,stor_New Melones.2017-05-31 00:00:00,303.558567328,0.999321932,98.67854843,2985.02609
stor_New Melones.2017-04-30 00:00:00,flow_New Melones.2017-04-30 00:00:00,6279.97585791,1.0,0.0,581.376673152
stor_New Melones.2017-04-30 00:00:00,spill_New Melones.2017-04-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_New Melones.2017-04-30 00:00:00,flow_New Melones.2017-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_New Melones.2017-04-30 00:00:00,DELTA.2017-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2017-04-30 00:00:00,stor_Pine Flat.2017-04-30 00:00:00,0.0,1.0,553.843852927,553.843852927
stor_Pine Flat.2017-04-30 00:00:00,stor_Pine Flat.2017-05-31 00:00:00,442.497212359,0.999282708,148.0178226,1233.481855
stor_Pine Flat.2017-04-30 00:00:00,flow_Pine Flat.2017-04-30 00:00:00,3977.4913548,1.0,0.0,588.646084637
stor_Pine Flat.2017-04-30 00:00:00,spill_Pine Flat.2017-04-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Pine Flat.2017-04-30 00:00:00,flow_Pine Flat.2017-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Pine Flat.2017-04-30 00:00:00,DELTA.2017-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
SUPERSOURCE,INFLOW.2017-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
DELTA.2017-05-31 00:00:00,SUPERSINK,0.0,1.0,0.0,10000000000.0
INFLOW.2017-05-31 00:00:00,stor_Shasta.2017-05-31 00:00:00,0.0,1.0,764.568976274,764.568976274
stor_Shasta.2017-05-31 00:00:00,stor_Shasta.2017-06-30 00:00:00,787.366120138,0.999171932,662.0238805,5614.932874
stor_Shasta.2017-05-31 00:00:00,flow_Shasta.2017-05-31 00:00:00,6404.38669386,1.0,0.0,4106.65280227
stor_Shasta.2017-05-31 00:00:00,spill_Shasta.2017-05-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Shasta.2017-05-31 00:00:00,flow_Shasta.2017-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Shasta.2017-05-31 00:00:00,stor_Keswick.2017-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2017-05-31 00:00:00,stor_Keswick.2017-05-31 00:00:00,0.0,1.0,0.0,0.0
stor_Keswick.2017-05-31 00:00:00,stor_Keswick.2017-06-30 00:00:00,57424.5506504,1.0,0.0,29.35686722
stor_Keswick.2017-05-31 00:00:00,flow_Keswick.2017-05-31 00:00:00,764.005280942,1.0,0.0,4414.56122045
stor_Keswick.2017-05-31 00:00:00,spill_Keswick.2017-05-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Keswick.2017-05-31 00:00:00,flow_Keswick.2017-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Keswick.2017-05-31 00:00:00,DELTA.2017-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2017-05-31 00:00:00,stor_Folsom.2017-05-31 00:00:00,0.0,1.0,1019.41129308,1019.41129308
stor_Folsom.2017-05-31 00:00:00,stor_Folsom.2017-06-30 00:00:00,1408.6656362,0.998749063,111.013367,1202.644809
stor_Folsom.2017-05-31 00:00:00,flow_Folsom.2017-05-31 00:00:00,4367.60893598,1.0,0.0,2874.3837863
stor_Folsom.2017-05-31 00:00:00,spill_Folsom.2017-05-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Folsom.2017-05-31 00:00:00,flow_Folsom.2017-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Folsom.2017-05-31 00:00:00,stor_Nimbus.2017-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2017-05-31 00:00:00,stor_Nimbus.2017-05-31 00:00:00,0.0,1.0,0.0,0.0
stor_Nimbus.2017-05-31 00:00:00,stor_Nimbus.2017-06-30 00:00:00,42203.9395683,1.0,0.0,10.85464056
stor_Nimbus.2017-05-31 00:00:00,flow_Nimbus.2017-05-31 00:00:00,358.46822349,1.0,0.0,2881.62115834
stor_Nimbus.2017-05-31 00:00:00,spill_Nimbus.2017-05-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Nimbus.2017-05-31 00:00:00,flow_Nimbus.2017-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Nimbus.2017-05-31 00:00:00,DELTA.2017-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2017-05-31 00:00:00,stor_New Melones.2017-05-31 00:00:00,0.0,1.0,518.113974358,518.113974358
stor_New Melones.2017-05-31 00:00:00,stor_New Melones.2017-06-30 00:00:00,339.095793967,0.999321932,98.67854843,2985.02609
stor_New Melones.2017-05-31 00:00:00,flow_New Melones.2017-05-31 00:00:00,7015.16502807,1.0,0.0,581.376673152
stor_New Melones.2017-05-31 00:00:00,spill_New Melones.2017-05-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_New Melones.2017-05-31 00:00:00,flow_New Melones.2017-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_New Melones.2017-05-31 00:00:00,DELTA.2017-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2017-05-31 00:00:00,stor_Pine Flat.2017-05-31 00:00:00,0.0,1.0,916.032129782,916.032129782
stor_Pine Flat.2017-05-31 00:00:00,stor_Pine Flat.2017-06-30 00:00:00,494.299828156,0.999282708,148.0178226,1233.481855
stor_Pine Flat.2017-05-31 00:00:00,flow_Pine Flat.2017-05-31 00:00:00,4443.13141291,1.0,0.0,588.646084637
stor_Pine Flat.2017-05-31 00:00:00,spill_Pine Flat.2017-05-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
